ma_tin,tieu_de,loai_hinh,gia,dien_tich,so_phong_ngu,so_tang,huong_nha,tinh_thanh,quan_huyen,phuong_xa,tinh_trang_phap_ly,ngay_dang,ten_moi_gioi_san,nguon,khu_vuc,dia_diem,mo_ta,nguoi_dang,thoi_gian_dang,so_phong,url
178649872,"ĐẤT Thạnh Xuân 22-Thới An 60m Đg 7m nhựa giáp Gò Vấp Chỉ 2,3ty TL",Đất,"2,3 tỷ",60,,,7,TP Hồ Chí Minh,Quận 12,Phường Thới An,1,5 giờ trước,Lê Minh Quân,nhatot,Quận 12,"92/1, Phường Hiệp Thành (P. Tân Thới Hiệp mới), Quận 12, Tp Hồ Chí Minh","Dự án: 
Thông tin chi tiết: Chú mình cần bán lô đất khu Phân lô đường Trải nhựa rộng 7m cực đẹp. 
Tại Thạnh Xuân 22 - Thới An - TP HCm 
• Diện Tích 4x15m ko lộ giới
• Hướng Tây Bắc 
• Đường 7m nhựa 
• Sổ Hồng Riêng . 
+ Giá chỉ 2ty3 bớt lộc cho anh em thiện chí
- Quá rẻ cho một lô đất tại Quạn 12 Cũ 
Để biết thêm chi tiết xin liên hệ số ***",Lê Minh Quân,5 giờ trước,,https://www.nhatot.com/178649872
177339815,chính chủ bán nhà mặt tiền kinh doanh số 490 Gia Phú Phường BÌnh Tiên,"Nhà mặt phố, mặt tiền","8,9 tỷ",52,3,,,TP Hồ Chí Minh,Quận 6,Phường Bình Tiên,,5 giờ trước,,nhatot,Quận 6,,"Bán nhà mặt tiền Kinh doanh 
địa chỉ 490 Gia Phú, Phường Bình Tiên
gửi phí MG anh em:  2% nhận đủ 
dt : ngang  4m x dài 14.8 DTCN 46.5m2 ( Diện tích đất 52m2)
- Kết cấu: Trệt + Lầu + Lửng ( hoàn công đủ ) tiện sửa theo hiện trạng
-Hướng : Đông Nam
 liên he: không chín ba sáu hai tám bốn bốn không năm

",Ngoa Long,5 giờ trước,3,https://www.nhatot.com/177339815
178699626,Bán nhà Đương 520 QL 13 Đối diện Vạn Phúc,"Nhà ngõ, hẻm","2,95 tỷ",22,2,2,6,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình,1,5 giờ trước,,nhatot,Thành phố Thủ Đức,,"Dự án: 
Thông tin chi tiết: Mình chính chủ bán  
NHÀ SHR NGAY VẠN PHÚC CITY THỦ ĐỨC 
- GIÁ CHỈ 2.95 TỶ Thương lượng lộc 
Có gởi ace dịch vụ 50 triệu 
📍 Vị trí: QL13, đối diện Vạn Phúc City, Thủ Đức. Hẻm đẹp, khu dân cư an ninh, thuận tiện di chuyển.
🏡 DTSD: 44m²
✅ Sổ hồng riêng, hoàn công đầy đủ
🏠 Kết cấu 2 tầng, vào ở ngay

💰 Giá chỉ 2.95  tỷ (bớt lộc cho khách thiện chí)
Zlao Nghị Ông Địa *** 
@All",Nghị Ông Địa,5 giờ trước,2,https://www.nhatot.com/178699626
174745920,"🟢 Nhà bán trệt, lầu-3,5 x 11,5-3 pn,2 Wc nhà mới-hẻm 125 Nguueenx Thị","Nhà ngõ, hẻm","4,68 tỷ",39,3,2,6,TP Hồ Chí Minh,Quận 8,Phường Chánh Hưng,1,5 giờ trước,Mr Đài Cty Điền Phát House,nhatot,Quận 8,"Đường Cao Lỗ, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Dự án: 
Thông tin chi tiết: Nhà bán Trệt, lầu 39m2 hẻm: 125Nguyễn Thị Tần P.Chánh Hưng ( P1, Quận 8 cũ ) 

Giá 4 tỷ680 ( TL ) 

Diện tích: 3,4 x 11,5-39m2, sử dụng 78 m2

- Hiện trạng: Trệt, lầu-3 pn,2 Wc nhà mới đẹp, bancol.

-Vị trí: Hẻm 3m 125 Nguyễn Thị Tần,gần cầu Chữ Y , Nguyễn Văn Cừ tiện lợi đi quận 5,1,4,10,3,, cũ.

-Nhà gần chợ Gạch Ông, Bệnh viện Quận 8 (cũ), Đại học công nghệ Sài Gòn, TTTM Parc mall , trường học,,,

Pháp lý : Sổ hồng riêng, hoàn công đầy đủ.
- Lh: ***_ Thanh Đài
- Cty DV Nhà Điền Phát",Mr Đài Nhà Điền Phát,5 giờ trước,3,https://www.nhatot.com/174745920
173986100,"Bán nhà khu Tên Lửa, MT đường Số 13, DT 10 x 20m, 4 tấm, 33.5 tỷ","Nhà mặt phố, mặt tiền","33,5 tỷ",200,6,,,TP Hồ Chí Minh,Quận Bình Tân,Phường An Lạc,,5 giờ trước,TÍN HƯNG,nhatot,Quận Bình Tân,"Đường số 26, Phường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam","+ Đường rộng 20m thông thoáng, khu nhà cao tầng biệt thự khu Tên Lửa sang đẹp.
+ cách Aeon Mall 3 phút di chuyển, nhà mới đẹp có tháng máy tầng hầm Chủ nhà xây tâm huyết .

- Vị trí: khu Tên Lửa, MT đường Số 13, P. Bình Trị Đông B, Q. Bình Tân.
- Diện tích: 10 x 20m.
- Kết cấu: 3.5 tấm.
$ Giá: 33.5 tỷ (thương lượng).

Bất động sản rao bán khu Tên Lửa, Anh Chị tham khảo thêm
* MT đường Số 1A, DT 6 x 21m, 3.5 tấm, 16.8 tỷ.
* MT đường Số 21B, DT 8 x 22.5m, đất, 18.5 tỷ.
* Góc 2MT đường Số 7A, DT 12 x 20m, 2 tấm, 26.8 tỷ.
* MT đường Số 10, DT 20 x 20m, 2.5 tấm, 46 tỷ.
* MT đường Số 19B, DT 20 x 20m, 3 tấm, 52 tỷ.
* Góc 2MT đường Số 1B, DT 20 x 27m, 3 tấm, 70 tỷ.
* Góc 2MT đường Số 21, DT 9 x 20m, 3.5 tấm, 31 tỷ.
* MT đường Số 22, DT 10 x 20m, 3 tấm, 34 tỷ.
* Đất MT đường Số 34, DT 10 x 20m, 33 tỷ.
...
LH: *** (Tín Hưng).
Giới thiệu, Phân tích, So sánh.
Anh Chị chọn BĐS phù hợp nhu cầu, giá hợp lý so với thị trường.
Xin cám ơn !",Tín Hưng,5 giờ trước,6,https://www.nhatot.com/173986100
165122630,"GIỎ HÀNG BÁN CC RICCA 1PN,2PN,3PN GIÁ TỪ 2 TỶ 650 SỔ HỒNG SẴN SANG TÊN",Chung cư,"2,6 tỷ",56,2,,7,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Trường,6,6 giờ trước,,nhatot,Thành phố Thủ Đức,,"Cần bán chuyển nhượng 20 căn hộ Ricca đẹp và giá tốt, nằm trong khu dân cư Rio Centro, ngay mặt tiền D7, Gò Cát, phường Phú Hữu, TP. Thủ Đức

+ Diện tích: 56m² 1PN + 1, 1WC giá 2 tỷ 600 nội thất CDT, Tầng cao,

+ Diện tích: 57m² 1PN + 1,1WC giá 2 tỷ 680 tỷ nội thất CDT.ban công đông nam mát mẻ tầng đẹp.

+ Diện tích: 58m² 1PN + 1,1WC giá 2 tỷ 700 tỷ nhà mới, view đẹp.
 
+ Diện tích : 70-72-77m2 căn 2PN+2WC giá chỉ từ 3 tỷ 9 - 3 Tỷ 950 full nội thất đẹp.

+ Diện tích: 100m2 căn duplex 2 tầng thông nhau giá 5 tỷ view đẹp,thoáng mát.
+ Giao thông thuận tiện kết nối với các tiện ích bên ngoài như: UBND, Trường học các cấp từ 1 - 3, Ngân hàng, Bách Hóa Xanh, TT y tế, Bệnh viện Trung Ương...
+ Dễ dàng kết nối với quận 2, Thủ Thiêm, Quận 7, Đồng Nai, Bình Dương.
+ Nội khu: Công viên, khu vui chơi trẻ em, Khu thể thao tổng hợp, gym, bể bơi tràn bờ, trường học mầm non, cafe...

+ Ngân hàng cho vay 80% giá trị căn hộ.

+ Nội thất sang trọng, bàn giao nội thất cơ bản: Cửa chống cháy, khóa từ, tủ bếp trên tủ bếp dưới, phòng ngủ lát sàn gỗ, thiết bị vệ sinh đầy đủ...

+ Pháp lý đầy đủ: Sổ hồng bàn giao.

+ Liên hệ ngay: Mr. Trung  để nhận chìa khóa xem nhà 24/7.",Thành Trung,6 giờ trước,2,https://www.nhatot.com/165122630
177759901,bán nhà 5 tấm 72A Lô K cư xá Phú Lâm D phường Bình Phú,"Nhà mặt phố, mặt tiền","8,1 tỷ",66.5998,8,,,TP Hồ Chí Minh,Quận 6,Phường Bình Phú,,6 giờ trước,Mr Phong,nhatot,Quận 6,"234/ Đường Phạm Phú Thứ, Phường 4, 73109 Quận 6 Vietnam","💰Giá: 8,1 tỷ
Bán Nhà MTKD Cư xá Phú Lâm D, P.10, Quận 6.
✅ DT: 3,5 x 20m
✅DT Đất: 65,8m2. DTXD: 49,5m2. DT sàn: 221,m2.
✅KC: Trệt - Lửng - 3 Lầu.
👉đang có hd thuê 8PN khai thác CHDV, có gác lửng.
🧭Hướng: Đông Bắc",Mr Phong,6 giờ trước,8,https://www.nhatot.com/177759901
178721088,"ĐẤT ĐẸP ĐƯỜNG 42, BÌNH PHÚ • VỊ TRÍ CỰC KỲ TIỀM NĂNG - GIÁ CHỈ 8,8 TỶ",Đất,"8,8 tỷ",72,,,,TP Hồ Chí Minh,Quận 6,Phường Bình Phú,,7 giờ trước,Nhà đẹp HDK,nhatot,Quận 6,"Phường 11, Quận 6, Thành phố Hồ Chí Minh","🔥 LÔ ĐẤT ĐẸP ĐƯỜNG 42, BÌNH PHÚ - VỊ TRÍ CỰC KỲ TIỀM NĂNG - GIÁ TỐT CHỈ 8,8 TỶ🔥
📐 Diện tích: 4m x 18m
📄 Công nhận 72m² vuông vức
🏗️ Khu vực được xây dựng: trệt 2 lầu sân thượng, phù hợp xây nhà ở hoặc cho thuê đầu tư giữ tài sản.
☎ Liên hệ ngay Mr Quyen để xem nhà và làm việc trực tiếp chủ
 ",Mr Quyên,7 giờ trước,,https://www.nhatot.com/178721088
178638817,BÁN GẤP NHÀ CẤP 4 HẺM XE TẢI 1/ VÕ VĂN NGÂN CÁCH GA THỦ ĐỨC 500M,"Nhà ngõ, hẻm","8,8 tỷ",89.1999,2,,,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Thủ Đức,,7 giờ trước,Mai Thúy Hằng ,nhatot,Thành phố Thủ Đức,"Đường Số 5, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Dự án: 
Thông tin chi tiết: Đất đẹp - Phường Linh Chiểu, ngang 6m.

Vị trí: Hẻm xe hơi 1/ Võ Văn Ngân, P. Linh Chiểu, Thủ Đức (sát vách Nguyễn Kim, Vincom, ĐH Sư Phạm Kỹ Thuật).

Thông tin:

Diện tích: 89,2m2 (ngang khủng 6m cực hiếm tại trung tâm).

Hướng: Đông Nam (mát mẻ, vượng khí, tài lộc).

Quý khách hàng quan tâm vui lòng LH Mai Hằng để được tư vấn, xem nhà đất và làm việc trực tiếp với chính chủ.
Hỗ trợ check QH - XD - Đăng Bộ miễn phí.",Mai Thuý Hằng,7 giờ trước,2,https://www.nhatot.com/178638817
177600454,"BÁN NHÀ MẶT TIỀN ĐƯỜNG RỘNG 22M NGAY KCN HIỆP PHƯỚC, NHÀ BÈ GIÁ RẺ","Nhà mặt phố, mặt tiền",5 tỷ,80,1,1,,TP Hồ Chí Minh,Huyện Nhà Bè,Xã Hiệp Phước,,7 giờ trước,Minh Hiếu BĐS Phú Mỹ Hưng,nhatot,Huyện Nhà Bè,Phú Mỹ Hưng,"Dự án: 
Thông tin chi tiết: BÁN CĂN NHÀ MẶT TIỀN ĐƯỜNG SỐ 3 (LỘ GIỚI: 22M), XÃ HIỆP PHƯỚC (MỚI), NHÀ BÈ
- Diện tích đất: 5x16m. Xây móng băng, có trệt và 1 phòng ngủ, 1 vệ sinh.
- GIÁ BÁN: 5 TỶ (SỔ ĐỎ, bao hoàn công)
- Đang cho thuê 10 TRIỆU/THÁNG
- Vị trí đẹp, gần ngay trường dạy nghề Thành Công, KCN Hiệp Phước
Liên hệ: MINH HIẾU",Minh Hiếu Phú Mỹ Hưng,7 giờ trước,1,https://www.nhatot.com/177600454
178593787,"Hàng Ngộp Hiếm! Nhà Hiệp Bình Phước 50m², Ngang 5m  Ô Tô Vào Nhà","Nhà ngõ, hẻm","4,99 tỷ",50,3,3,,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình,1,7 giờ trước,,nhatot,Thành phố Thủ Đức,,"🍉 **KÈO THƠM HIỆP BÌNH PHƯỚC – 50M², 3 TẦNG, Ô TÔ VÔ NHÀ – 4.99 TỶ - RẺ HƠN THỊ TRƯỜNG ÍT NHẤT 1 TỶ - HÀNG NGỘP ! 

+ Ngang 5m nở hậu, 3PN – 3WC, nhà đẹp thoáng, vào ở ngay.
+ Gần Vạn Phúc City, QL13 cũ, Phạm Văn Đồng; trường học, chợ, ăn uống không thiếu.
+ Pháp lý chuẩn, hoàn công, không lỗi **khách mua ở hoặc giữ tài sản đều có lý do để xem căn này – Cơ hội cho ai nhanh tay

☎️ Gọi ngay/Z.alo  Thái Quyên Nhà Ngon #quyen_land / NP2325591

🏡 Thổ Địa Nhà Phố Thủ Đức | Quận 9 | Quản lý hơn 10.000 căn nhà Chính chủ Ngon Bổ Rẻ.  
🔍 Chuyên săn nhà ngon - Cam kết: Nhà thật - Giá thật - Không tin ảo. Tư vấn tận tâm chuyên nghiệp miễn phí từ A-Z. 
📞 Xem nhà ngay kẻo lỡ - Gặp trực tiếp chủ thương lượng giá t.ố.t nh.ấ.t.
",Quyên Nhà Phố,7 giờ trước,3,https://www.nhatot.com/178593787
178693875,- HƯNG PHÚ P10 Q8 / CÁCH HXH 10M / TRỆT LẦU ĐÚC / KDC HIỆN HỮU,"Nhà ngõ, hẻm","4,58 tỷ",37,3,2,,TP Hồ Chí Minh,Quận 8,Phường Chánh Hưng,1,7 giờ trước,Đạt BĐS Q8,nhatot,Quận 8,"76 Đặng Trúc Liêng. P4 Q8, Phường 4, Quận 8, Tp Hồ Chí Minh","Dự án: 
Thông tin chi tiết: - 💵 💵 : 4 Tỷ 580 Triệu ( TL )
- Nhà bán Hưng Phú P10 Q8 
- DT : 6m x 6,5m
- Kết cấu : Trệt , Lầu Đúc… 3 phòng ngủ , 2 Tollet , Ban công rộng rãi… Có phòng ngủ tầng trệt…
- Hẻm thông thoáng trước nhà rộng 3m.. Xe ba gác chạy tới nhà... Cách HXH tầm 10m thông thoáng nhiều hướng...
- Sổ hồng riêng , công chứng liền..
- LH : *** - Đạt",Đạt BĐS Q8,7 giờ trước,3,https://www.nhatot.com/178693875
178702171,Rẻ TânPhú 38m² 2Tầng Nhỉnh 3Tỷ HXH Sát CôngViên LưuChí Hiếu Gần SânBay,"Nhà ngõ, hẻm","3,789 tỷ",38,2,2,,TP Hồ Chí Minh,Quận Tân Phú,Phường Tây Thạnh,1,8 giờ trước,Tin Yẻu Nhà Đất Minh Đăng,nhatot,Quận Tân Phú,"272 Gò Xoài, P.Bình Hưng Hòa A, Q.Bình Tân, TP.HCM","Diện tích: 38m², vuông vức.
Kết cấu: 2 tầng, 2PN, 2WC, ban công trước sau thoáng mát.
Hẻm 4m, xe hơi tới cửa, sát mặt tiền Lưu Chí Hiếu.
Ngay công viên, không gian sống thoáng, thuận tiện tập thể dục.
Vị trí Tây Thạnh, gần Chế Lan Viên, Trường Công Thương, Pandora Trường Chinh, Aeon Mall Tân Phú.
Gần ga Metro, giáp Tân Bình, thuận tiện di chuyển đến sân bay và ga T3.
Sổ hồng chính chủ lâu năm, hoàn công đầy đủ.
Nhà không quy hoạch , Ít lộ giới theo thông tin chủ nhà cung cấp.

Giá: 3.789 tỷ – thương lượng mạnh cho khách thiện chí.
Hẻm Xe Hơi, Sát Công Viên, Nhà Vuông Vức, Pháp Lý Chuẩn – Tầm Giá Hơn 3 Tỷ Rất Đáng Xem. Khách Quan Tâm Nên Xem Sớm.

Hướng: Hợp Phong Thuỷ.
Liên Hệ Ngay Minh Đăng *** để xem nhà, hỗ trợ chi tiết và nhận thêm nhiều căn đẹp cùng phân khúc, cùng khu vực.",TIN YẺU Nhà Đất Minh Đăng,8 giờ trước,2,https://www.nhatot.com/178702171
178720936,"Nhà mới đẹp ở  ngay
MTKD cx Phú Lâm D sát chợ Hồ Trọng Quý, Bình Phú ","Nhà mặt phố, mặt tiền","12,5 tỷ",72,4,4,,TP Hồ Chí Minh,Quận 6,Phường Bình Phú,,8 giờ trước,Nhà đẹp HDK,nhatot,Quận 6,"Phường 11, Quận 6, Thành phố Hồ Chí Minh","💢 Nhà mới đẹp ở  ngay 
MTKD cư xá Phú Lâm D sát chợ Hồ Trọng Quý, cách mặt tiền Bình Phú chỉ vài chục met 
• DT:4x18m 4 tầng 4PN 5WC. Nhà mới đẹp, đang để trống có thể giao ngay.
• Khu quy hoạch chuẩn đầy đủ tiện ích, thích hợp mua ở kết hợp kinh doanh mua bán đa ngành nghê
💰 chỉ 12,5 tỷ TL 
☎ Liên hệ ngay Mr Quyen để xem nhà và làm việc trực tiếp chủ",Mr Quyên,8 giờ trước,4,https://www.nhatot.com/178720936
177303522,- HXH BÙI MINH TRỰC P6 Q8 / TRỆT LẦU ĐÚC / NHÀ MỚI Ở LIỀN 🔥🔥🔥,"Nhà ngõ, hẻm","5,38 tỷ",38,2,2,,TP Hồ Chí Minh,Quận 8,Phường Bình Đông,1,8 giờ trước,Đạt BĐS Q8,nhatot,Quận 8,"76 Đặng Trúc Liêng. P4 Q8, Phường 4, Quận 8, Tp Hồ Chí Minh","Dự án: 
Thông tin chi tiết: - 💵 💵 : 5 Tỷ 380 Triệu ( TL )
- Nhà bán HXH Bùi Minh Trực P6 Q8
- DT : 3,8m x 10m
- Kết cấu : Trệt , Lầu Đúc , 2 phòng ngủ , 2 Tollet , Ban công rộng rãi…
- Hẻm thông thoáng an ninh trước rộng 4m… Xe ba gác chạy tới nhà.. Cách MT tầm 30m thông thoáng…
- Sổ hồng riêng , khu dân cư hiện hữu…
- Liên Hệ : *** - Đạt",Đạt BĐS Q8,8 giờ trước,2,https://www.nhatot.com/177303522
178691104,Nhà đẹp hẻm 4m thông thoáng Âu Dương Lân,"Nhà ngõ, hẻm","6,5 tỷ",75.0998,4,,,TP Hồ Chí Minh,Quận 8,Phường Chánh Hưng,1,8 giờ trước,Quang Huy nhà đẹp Q.8,nhatot,Quận 8,"Đường Đặng Thúc Liêng, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","●Nhà bán hẻm Âu Dương Lân P3 Q8
●Diện tích: 6,3m x 14m (Nở hậu 6,8m) = 75,1m2 đất
●Kết cấu: 1Trệt, 1 lầu
●Công năng: 4PN 3WC (Có PN dưới trệt)
●Pháp lý: Sổ Hồng Riêng, hoàn công đủ, kdc hiện hữu
●Nhà vị trí trung tâm, nhà có ban công thông
thoáng, có sân bên hông nhà,hẻm 4-5m thông xe
ba gác chay vivu
● Giá 6ty5 thương lượng ",Quang Huy,8 giờ trước,4,https://www.nhatot.com/178691104
178722180,🏡Nhà Hẻm Xe Hơi Đỗ Cửa - Hoàng Hoa Thám Q.Bình Thạnh - 3PN - 6.Tỷ ,"Nhà ngõ, hẻm","6,9 tỷ",35,3,4,,TP Hồ Chí Minh,Quận Bình Thạnh,Phường Gia Định,1,12 giờ trước,Bùi Triệu Vượng,nhatot,Quận Bình Thạnh,,"🏡 BÁN NHÀ HẺM XE HƠI HOÀNG HOA THÁM – P.7, BÌNH THẠNH

📍 Địa chỉ: Hoàng Hoa Thám, Phường 7 cũ [Gia Định], TP.HCM

Thông tin nhà:

Diện tích: 3.5m x 11m

Kết cấu: 1 trệt + 2 lầu + sân thượng
Công năng: 3 phòng ngủ, 3 WC
Có sân để xe rộng
Sân thượng thoáng, phù hợp trồng cây hoặc làm không gian thư giãn
Tặng full nội thất, có thể vào ở ngay

Vị trí:

Hẻm xe hơi, cách mặt tiền Hoàng Hoa Thám khoảng 50m
Khu dân cư an ninh, thuận tiện sinh hoạt
Kết nối nhanh đến Phú Nhuận, Quận 1 và sân bay
Xung quanh có trường học, ngân hàng, chợ, siêu thị và nhiều tiện ích khác

📄 Pháp lý: Sổ hồng riêng chính chủ, hoàn công đầy đủ, có thể thực hiện thủ tục sang tên theo quy định.

💰 Giá bán: 6,9 tỷ – còn thương lượng

☎️ Anh/chị quan tâm vui lòng liên hệ để trao đổi thêm thông tin và hẹn xem nhà thực tế.",Bùi Triệu Vượng,12 giờ trước,3,https://www.nhatot.com/178722180
177680338,"🛑NHÀ ĐẸP 4 TẦNG, HẺM Ô TÔ 5m,DT (4x16m),, K LỘ GIỚI , HỌC LẠC Q5","Nhà ngõ, hẻm","13,2 tỷ",64,4,5,,TP Hồ Chí Minh,Quận 5,Phường Chợ Lớn,1,21 giờ trước,,nhatot,Quận 5,,"Dự án: 
Thông tin chi tiết: Nhà bán hẻm ô tô , hẻm thông , đường Học Lạc P14 Q5

+ Dt: 4x 16m. Sổ đẹp vuông vứt, k lộ giới

+ Kết cấu: trệt, lửng, 2 lầu, Sân thượng. Nhà mới đẹp, có thang máy. Nhà mới đẹp, nội thất cao cấp

+ Pháp lý: sổ hồng hoàn công đủ

+ Giá: 13.2 tỷ ( thương lượng)",Thuỳ,21 giờ trước,4,https://www.nhatot.com/177680338
176430385,"MOONLIGHT ĐẶNG VĂN BI HƯNG THỊNH BÁN 2PN2WC, VIEW ĐÔNG NAM MÁT ",Chung cư,"3,9 tỷ",68,2,,,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Thủ Đức,,22 giờ trước,,nhatot,Thành phố Thủ Đức,,"BÁN CĂN HỘ MOONLIGHT ĐẶNG VĂN BI – HƯNG THỊNH

Cần bán căn hộ Moonlight Residence Đặng Văn Bi, vị trí đẹp trung tâm TP Thủ Đức, thuận tiện di chuyển Phạm Văn Đồng, Xa lộ Hà Nội, Metro.

Thông tin căn hộ:

Diện tích: 68m²
Kết cấu: 2PN – 2WC
View Đông Nam mát mẻ, thoáng gió
Nhà đẹp, bố trí hợp lý, ở ngay

Giá bán: 3.90 tỷ

Khu căn hộ an ninh, đầy đủ tiện ích nội khu, phù hợp ở thực hoặc đầu tư cho thuê.

Liên hệ xem nhà thực tế, hỗ trợ thông tin chi tiết và thương lượng.",Như Ý ĐHG,22 giờ trước,2,https://www.nhatot.com/176430385
176881047,60tr/m2 - bán đất tặng nhà cấp 4 - đường 6m thông -GPXD HẦM+5 tầng,"Nhà mặt phố, mặt tiền",13 tỷ,215,4,,,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình,1,23 giờ trước,Mai Thúy Hằng ,nhatot,Thành phố Thủ Đức,"Đường Số 5, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh, Việt Nam","Dự án: 
Thông tin chi tiết: SIÊU PHẨM LINH ĐÔNG – NHÀ 2 MẶT TIỀN XE HƠI THÔNG – CHỈ 60 TRIỆU/M² 

🔥 Hàng hiếm giữa trung tâm Linh Đông – Quỹ đất lớn, 2 mặt tiền cực thoáng, phù hợp ở kết hợp đầu tư lâu dài.

📍 Vị trí: Đường Linh Đông, P. Linh Đông, TP. Thủ Đức
✔ Chỉ cách mặt tiền đường vài bước chân
✔ Khu dân cư hiện hữu, đường xe hơi thông thoáng
✔ Kết nối nhanh Phạm Văn Đồng – Gigamall – Bình Thạnh – Sân bay

🏡 Thông tin nổi bật:
✅ Diện tích đất: 215,5m² (10,8m × 22m) – Full thổ cư
✅ Sở hữu 2 mặt tiền cực thoáng
• Mặt tiền trước: 6m
• Mặt tiền sau: 5m

✅ Hiện trạng: Nhà cấp 4 còn sử dụng tốt
✅ Chỉ tiêu xây dựng hấp dẫn: 1 Hầm + Trệt + 3 Lầu + Tum
✅ Sổ hồng riêng, cất két
✅ Không vướng quy hoạch, pháp lý chuẩn giao dịch ngay

💰 Giá bán: 13 Tỷ

Em Hằng còn nhiều sản phẩm đẹp,giá tốt đầu tư các phường trung tâm

Quý khách hàng quan tâm vui lòng LH Mai Hằng để được tư vấn ,xem nhà đất và làm việc trực tiếp với Chính Chủ
Hỗ trợ check QH - XD - Đăng Bộ miễn phí",Mai Thuý Hằng,23 giờ trước,4,https://www.nhatot.com/176881047
169765167,"Bán MT.Eastmark City 70m2 2PN+2WC giá 3.85tỷ nhà mới 100%,sổ hồng sẵn.",Chung cư,"3,8 tỷ",73,2,,,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Trường,6,23 giờ trước,,nhatot,Thành phố Thủ Đức,,"CC MT Eastmark City nằm ở Trường Lưu, Quận 9, HCM cực chất với thiết kế hiện đại.

- Diện tích 73m², 2PN, 2WC, nội thất cơ bản, sẵn sàng cho cuộc sống mới.

- Pháp lý: Đã có sổ hồng.

- Giá: 3.800 tỷ. (Bao gồm thuế phí).

- Không gian thoáng đãng, phù hợp cho gia đình nhỏ hoặc dân văn phòng.

- Tiện ích: Hồ bơi, gym, spa, yoga, khu vui chơi, siêu thị, coffee shop,...

- Vị Trí: Mặt tiền Vành Đai 3, trung tâm thành phố Thủ Đức, dễ dàng di chuyển Quận 1, Bình Thạnh, Nhơn Trạch, sân bay quốc tế Long Thành... Gần trường tiểu học, mầm non, THCS...

- Bàn Giao: Hoàn thiện, thiết bị bàn giao cao cấp, Công viên ven sông, hồ bơi resort, Sky coffee, clubhouse...

+ Liên hệ hotline: Em Trung để xem nhà trực tiếp.",Thành Trung,23 giờ trước,2,https://www.nhatot.com/169765167
178659646,ÂU DƯƠNG LÂN HXH NHÀ MỚI VỊ TRÍ VÀNG KHU VIP,"Nhà ngõ, hẻm","8,6 tỷ",42,4,4,,TP Hồ Chí Minh,Quận 8,Phường Chánh Hưng,,23 giờ trước,Thảo My BĐS ,nhatot,Quận 8,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam","📍8tỷ6 TL - Âu Dương Lân, P2Q8 - HXH 4m 
KHÔNG QUY HOẠCH - KHÔNG LỘ GIỚI 

- Diện tích: 3,5m × 12m
- Kết cấu: Trệt, 2 lầu, sân thượng
- Công năng: 4PN 3WC, 2 sân thượng trước sau
- Pháp lý: SHR, hoàn công đủ, hiện hữu 
Nhà 2 mặt hẻm thông thoáng. Vị trí hẻm 4m chuẩn không lộ giới, sát mặt tiền khu dân trí cao.

📍NHÀ NGON - GIÁ TỐT - BÉ BA CHỐT!!!

BÉ BA SÀI THÀNH
💐 Chuyên: Kí gửi mua bán/cho thuê BĐS
💐 LH/Zalo: ***
💐 Tik Tok/YouTube/FB: Bé Ba Sài Thành",Nguyễn Thị Thảo My,23 giờ trước,4,https://www.nhatot.com/178659646
